"sort_order","draw_order","region","subregion","record_id","country","targeted_groups","perpetrators","alert_status","stages","active_stage_count","highest_stage","stage_input_check","case_type","latest_report_date","notes","notes_review_status","profile_url","latest_report_url","notes_source_url","marker_longitude","marker_latitude","geometry_role","geometry_priority","geometry_overlay_on","geometry_type","crs","geometry_source","geometry_source_feature","geometry_note","geometry_sha256","validation_issue","geometry_wkt"
"1","1","Africa","Central Africa","uganda","Uganda","Political Opposition

Civilians 

Women and Children

LGBTQ+ People","President Yoweri Museveni

Uganda People's Defense Force 

Local Defense Units (LDUs)","Warning","6","1","6","OK","current","2026-01-01","President Yoweri Museveni has ruled since 1986; the profile describes manipulated elections, repression of political opponents and minorities, and heightened violence against LGBTQ+ people under the 2023 Anti-Homosexuality Act.","Profile details checked","https://www.genocidewatch.com/country-pages/uganda","https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/b82de0_2b8febd8433e47c8b92d6b0590e49484.pdf","https://www.genocidewatch.com/country-pages/uganda","","","base_country","0","","Polygon","EPSG:4326","Existing Ten Stages corrected GeoJSON","NAME=Uganda","Geometry retained from Ten_Stages_Map_GW_09.10_updated_historic_corrected.geojson.","fab2338e0e7ecd21497a740f8736a5b4fa5d7cf4ffba020e26d6916172b15d91","","POLYGON ((30.47179 -1.06684, 30.46083 -1.06343, 30.44561 -1.05869, 30.43202 -1.06055, 30.4189 -1.06645, 30.40319 -1.07037, 30.38634 -1.0682, 30.36929 -1.06324, 30.35275 -1.06076, 30.33746 -1.06624, 30.32903 -1.0805, 30.32257 -1.12184, 30.3174 -1.13704, 30.31131 -1.1421, 30.29456 -1.14964, 30.29095 -1.15262, 30.28754 -1.15543, 30.28464 -1.16143, 30.28242 -1.17579, 30.28051 -1.18241, 30.26976 -1.20049, 30.25669 -1.21724, 30.21219 -1.25951, 30.19674 -1.26871, 30.18935 -1.27088, 30.18139 -1.2715, 30.17343 -1.27284, 30.16558 -1.27749, 30.15845 -1.29113, 30.15235 -1.32989, 30.14718 -1.34508, 30.13633 -1.35521, 30.09551 -1.37113, 30.06598 -1.38694, 30.06078 -1.38973, 30.04776 -1.40317, 30.03866 -1.42498, 30.02833 -1.42715, 29.96042 -1.46477, 29.93846 -1.47293, 29.91743 -1.47521, 29.8979 -1.46962, 29.88074 -1.45361, 29.87102 -1.43242, 29.86865 -1.39128, 29.8642 -1.3703, 29.83609 -1.32948, 29.82514 -1.3239, 29.82502 -1.32388, 29.81614 -1.32255, 29.80746 -1.32514, 29.79821 -1.33093, 29.78917 -1.34167, 29.78317 -1.36141, 29.77491 -1.36627, 29.76798 -1.36379, 29.74669 -1.35087, 29.7348 -1.34819, 29.71052 -1.35253, 29.69377 -1.36121, 29.67832 -1.37237, 29.6577 -1.38395, 29.6391 -1.38901, 29.61812 -1.39056, 29.57792 -1.38839, 29.58732 -1.32969, 29.58711 -1.31056, 29.58319 -1.2993, 29.57151 -1.27925, 29.57099 -1.2686, 29.58045 -1.24328, 29.58143 -1.23481, 29.57554 -1.21321, 29.56525 -1.19791, 29.55704 -1.18179, 29.55693 -1.15771, 29.56913 -1.0959, 29.57006 -1.07792, 29.56593 -1.05859, 29.5512 -1.02014, 29.54846 -1.00257, 29.55135 -0.99058, 29.55152 -0.99031, 29.55652 -0.9818, 29.56035 -0.97208, 29.55916 -0.9573, 29.55528 -0.93849, 29.55466 -0.92857, 29.556 -0.91948, 29.56717 -0.90191, 29.59673 -0.89188, 29.60799 -0.87845, 29.61078 -0.86398, 29.61337 -0.80383, 29.61109 -0.78274, 29.6022 -0.74378, 29.60303 -0.7229, 29.61554 -0.64415, 29.61884 -0.63898, 29.62442 -0.63484, 29.62928 -0.62978, 29.63057 -0.62203, 29.62825 -0.61603, 29.6205 -0.60539, 29.61884 -0.59939, 29.62287 -0.58844, 29.63218 -0.58575, 29.64282 -0.58503, 29.65088 -0.57955, 29.65305 -0.5656, 29.64975 -0.50431, 29.64509 -0.48891, 29.63461 -0.46697, 29.63187 -0.46121, 29.62938 -0.4424, 29.65098 -0.31645, 29.65398 -0.29895, 29.67057 -0.20087, 29.67662 -0.16511, 29.69403 -0.0631, 29.70902 -0.0263, 29.71434 -0.00749, 29.71346 0.01163, 29.70163 0.05524, 29.70308 0.0725, 29.71181 0.09958, 29.75579 0.16087, 29.76126 0.17214, 29.77305 0.16748, 29.78038 0.16118, 29.7872 0.15849, 29.79713 0.1648, 29.80064 0.17245, 29.83263 0.33698, 29.8396 0.35848, 29.85108 0.37719, 29.90391 0.43823, 29.92291 0.46018, 29.92608 0.46707, 29.94048 0.49832, 29.938 0.53728, 29.9195 0.6181, 29.92001 0.63867, 29.93231 0.72316, 29.92683 0.77489, 29.92828 0.78502, 29.9473 0.8246, 29.96022 0.8321, 29.98219 0.84902, 29.99639 0.85995, 30.03835 0.87891, 30.14512 0.90315, 30.15483 0.90868, 30.16568 0.92144, 30.18377 0.95514, 30.18687 0.95875, 30.19152 0.97488, 30.21405 0.99854, 30.22098 1.0171, 30.2156 1.05777, 30.21529 1.07709, 30.228 1.08903, 30.23152 1.09776, 30.2341 1.1081, 30.23617 1.12949, 30.23886 1.136, 30.26935 1.16727, 30.27798 1.17161, 30.2865 1.1743, 30.2957 1.17264, 30.30655 1.16391, 30.32381 1.15585, 30.33606 1.16887, 30.3482 1.18902, 30.36495 1.20205, 30.37663 1.20308, 30.39926 1.2006, 30.4127 1.20205, 30.43161 1.20701, 30.44556 1.2128, 30.45827 1.22168, 30.47827 1.23863, 30.5537 1.33563, 30.59728 1.39167, 30.68172 1.50035, 30.81701 1.60952, 30.95442 1.72067, 31.02584 1.77824, 31.09602 1.86636, 31.11911 1.89536, 31.1833 1.97621, 31.24283 2.05117, 31.27146 2.103, 31.2801 2.15144, 31.28045 2.15341, 31.27874 2.15602, 31.26748 2.17325, 31.21089 2.20534, 31.19012 2.22152, 31.18247 2.23873, 31.17906 2.25976, 31.17756 2.30291, 31.12924 2.28467, 31.1126 2.28208, 31.09906 2.2827, 31.05524 2.29025, 31.04067 2.2979, 31.0355 2.30694, 31.03881 2.31097, 31.04439 2.31392, 31.04594 2.31965, 31.04356 2.32704, 31.04129 2.33123, 30.98486 2.39464, 30.96801 2.40544, 30.93091 2.40559, 30.91447 2.37815, 30.90057 2.34596, 30.87179 2.33206, 30.85494 2.3397, 30.83634 2.35634, 30.8198 2.37598, 30.80967 2.39236, 30.80699 2.40699, 30.80714 2.42218, 30.80492 2.43437, 30.795 2.44011, 30.72493 2.44078, 30.71056 2.44512, 30.70767 2.46228, 30.71676 2.48311, 30.72937 2.50347, 30.73702 2.51954, 30.73784 2.53747, 30.73402 2.57447, 30.73526 2.59307, 30.73939 2.6033, 30.75893 2.63379, 30.76125 2.6416, 30.76201 2.64578, 30.7643 2.65839, 30.79769 2.74836, 30.79893 2.75353, 30.79913 2.76345, 30.80161 2.76908, 30.80585 2.77187, 30.81794 2.7742, 30.82187 2.77616, 30.82869 2.78608, 30.85339 2.85337, 30.85484 2.89321, 30.84399 2.93279, 30.82094 2.97315, 30.80363 2.98907, 30.75707 3.02147, 30.74508 3.0363, 30.74384 3.05547, 30.74787 3.07671, 30.76342 3.12344, 30.8042 3.246, 30.82213 3.2814, 30.82575 3.28368, 30.83779 3.28642, 30.84244 3.28874, 30.84564 3.29391, 30.84688 3.3044, 30.84869 3.30926, 30.86848 3.34334, 30.89732 3.37501, 30.90493 3.38604, 30.91003 3.39341, 30.91633 3.41481, 30.91447 3.42648, 30.90445 3.44747, 30.9029 3.45891, 30.90962 3.48718, 30.90931 3.49614, 30.89639 3.51997, 30.88016 3.51441, 30.86125 3.49821, 30.83954 3.4902, 30.84378 3.50591, 30.86569 3.54896, 30.93173 3.6451, 30.93628 3.65686, 30.93938 3.66841, 30.94445 3.67929, 30.95551 3.689, 30.966 3.69262, 30.98579 3.69213, 30.99597 3.69352, 31.00956 3.69978, 31.04036 3.72422, 31.04966 3.72799, 31.06868 3.73174, 31.07767 3.7353, 31.10441 3.75618, 31.14149 3.78512, 31.16759 3.79241, 31.21482 3.79235, 31.25575 3.78667, 31.29502 3.77419, 31.3777 3.72931, 31.50545 3.65986, 31.52374 3.65608, 31.53452 3.66556, 31.53552 3.66644, 31.5472 3.68099, 31.56477 3.6898, 31.66854 3.70502, 31.68683 3.71282, 31.69613 3.72127, 31.77571 3.8107, 31.77788 3.81643, 31.78098 3.81581, 31.80111 3.80647, 31.80703 3.80372, 31.8307 3.78388, 31.90191 3.7043, 31.91627 3.68027, 31.92005 3.6613, 31.92309 3.61528, 31.93002 3.59836, 31.94366 3.59125, 32.02224 3.58642, 32.03017 3.58593, 32.04154 3.57986, 32.05423 3.55957, 32.06086 3.54896, 32.07616 3.53317, 32.09301 3.52446, 32.15585 3.51178, 32.16799 3.51224, 32.17455 3.5209, 32.17593 3.52723, 32.179 3.54136, 32.1792 3.55686, 32.17486 3.59265, 32.17595 3.60559, 32.18778 3.61916, 32.3718 3.73107, 32.41557 3.7413, 32.59928 3.75628, 32.75643 3.76902, 32.84035 3.79429, 32.9189 3.83416, 32.97957 3.8792, 32.99724 3.88553, 33.01724 3.87718, 33.14349 3.77409, 33.16447 3.76305, 33.19542 3.75706, 33.28653 3.75254, 33.44734 3.74437, 33.49065 3.74975, 33.52772 3.77143, 33.53261 3.77429, 33.6062 3.84809, 33.7019 3.94408, 33.81368 4.05603, 33.89605 4.13835, 33.97708 4.21969, 34.00602 4.20571, 34.02855 4.18801, 34.04105 4.16481, 34.03971 4.13404, 34.04095 4.12042, 34.04974 4.10947, 34.0609 4.09926, 34.06927 4.08802, 34.07237 4.07642, 34.07268 4.06466, 34.06979 4.04136, 34.06586 4.02743, 34.06152 4.01792, 34.0611 4.00777, 34.06896 3.99188, 34.08084 3.98079, 34.09552 3.971, 34.1071 3.9595, 34.10958 3.94335, 34.09893 3.91772, 34.08622 3.89467, 34.08477 3.87734, 34.10803 3.86894, 34.12374 3.87204, 34.16342 3.8862, 34.18285 3.88609, 34.20497 3.87454, 34.20755 3.86088, 34.1967 3.84739, 34.14895 3.82269, 34.15081 3.81721, 34.16652 3.81132, 34.17903 3.7961, 34.15908 3.78336, 34.15247 3.77564, 34.16518 3.77083, 34.17366 3.7714, 34.19092 3.77584, 34.21055 3.77713, 34.2304 3.78274, 34.24094 3.78362, 34.24156 3.77874, 34.26378 3.75006, 34.27887 3.70972, 34.29044 3.70316, 34.29509 3.70735, 34.29944 3.71693, 34.30987 3.7267, 34.33706 3.73458, 34.35504 3.72737, 34.38749 3.69275, 34.4063 3.68293, 34.42501 3.67719, 34.43969 3.66774, 34.4464 3.6467, 34.44392 3.5663, 34.43452 3.52622, 34.4155 3.49702, 34.4062 3.49229, 34.39597 3.48961, 34.38687 3.48563, 34.38129 3.47687, 34.38212 3.46604, 34.39442 3.44462, 34.39855 3.43364, 34.397 3.42416, 34.38698 3.39966, 34.38398 3.38835, 34.38656 3.37638, 34.39442 3.36566, 34.40382 3.3554, 34.41116 3.34471, 34.42408 3.30481, 34.434 3.18203, 34.44485 3.15914, 34.46573 3.14586, 34.51286 3.13237, 34.53384 3.11847, 34.54556 3.0975, 34.54562 3.09738, 34.57466 2.94613, 34.58469 2.92871, 34.61642 2.89342, 34.63141 2.86954, 34.6405 2.86014, 34.65414 2.85652, 34.66034 2.85864, 34.67151 2.86778, 34.67564 2.8698, 34.67812 2.87156, 34.68256 2.87936, 34.68505 2.88096, 34.68887 2.87915, 34.69104 2.87569, 34.69269 2.87223, 34.69466 2.87042, 34.69652 2.86773, 34.72484 2.85414, 34.73011 2.85285, 34.73693 2.84438, 34.74096 2.83554, 34.76132 2.77249, 34.77651 2.68563, 34.81868 2.59798, 34.82809 2.58878, 34.84183 2.58775, 34.84989 2.59514, 34.85651 2.60346, 34.8656 2.60486, 34.87563 2.59121, 34.88131 2.54145, 34.8871 2.52238, 34.91439 2.49437, 34.92358 2.47732, 34.9209 2.45463, 34.90612 2.43691, 34.88596 2.42543, 34.86788 2.41148, 34.85909 2.38678, 34.8656 2.34751, 34.90428 2.25426, 34.92234 2.21072, 34.96751 2.10191, 34.96761 2.08256, 34.95821 2.03796, 34.95666 2.01851, 34.9579 1.99784, 34.96203 1.97781, 34.96916 1.96029, 34.97795 1.94991, 35.00141 1.928, 35.00647 1.91686, 35.00275 1.90614, 34.98405 1.88247, 34.9797 1.8703, 34.97867 1.67595, 34.97268 1.65424, 34.94095 1.58704, 34.93371 1.57569, 34.92348 1.56611, 34.91356 1.56156, 34.89258 1.55727, 34.88255 1.55223, 34.8595 1.51792, 34.83842 1.43717, 34.77899 1.38855, 34.78075 1.37179, 34.78271 1.35299, 34.80008 1.31232, 34.81052 1.27253, 34.79791 1.23192, 34.76607 1.2175, 34.6838 1.20907, 34.66303 1.19636, 34.62892 1.1636, 34.58045 1.15254, 34.57363 1.13425, 34.57198 1.11172, 34.56688 1.10302, 34.56123 1.09337, 34.56006 1.09315, 34.54035 1.08939, 34.52402 1.09864, 34.50748 1.10252, 34.48702 1.08247, 34.4772 1.06459, 34.46883 1.04423, 34.46366 1.02294, 34.46304 0.97808, 34.45715 0.95762, 34.43121 0.89354, 34.40238 0.85607, 34.38801 0.81582, 34.37085 0.80021, 34.30667 0.76807, 34.2984 0.75928, 34.29625 0.74675, 34.2923 0.72373, 34.27618 0.68084, 34.2521 0.655, 34.21975 0.63857, 34.17913 0.62389, 34.14957 0.60363, 34.13242 0.57283, 34.13159 0.56943, 34.10751 0.47072, 34.10441 0.46225, 34.09738 0.45181, 34.08012 0.43134, 34.07568 0.42225, 34.07671 0.40385, 34.08798 0.36737, 34.08519 0.34701, 34.07661 0.33378, 34.04064 0.30587, 33.96027 0.19868, 33.95176 0.18733, 33.89357 0.10981, 33.89047 0.09007, 33.92158 -0.01297, 33.95248 -0.1157, 33.95351 -0.15436, 33.93512 -0.31311, 33.91135 -0.5193, 33.89481 -0.66275, 33.89853 -0.79907, 33.90421 -1.00257, 33.82226 -1.00257, 33.63927 -1.00257, 33.63178 -1.00257, 33.45613 -1.00257, 33.42641 -1.00257, 33.27309 -1.00257, 33.08995 -1.00257, 32.90696 -1.00257, 32.84723 -1.00257, 32.72387 -1.00257, 32.72227 -1.00257, 32.54084 -1.00257, 32.35764 -1.00257, 32.17455 -1.00257, 31.99141 -1.00257, 31.98619 -1.00257, 31.80837 -1.00257, 31.62534 -1.00257, 31.44225 -1.00257, 31.28049 -1.00257, 31.25916 -1.00257, 31.07612 -1.00257, 30.89298 -1.00257, 30.82838 -1.00257, 30.81247 -0.99472, 30.77712 -0.98583, 30.7395 -1.00547, 30.70157 -1.01746, 30.6871 -1.025, 30.65134 -1.06283, 30.63863 -1.07337, 30.61454 -1.06583, 30.59274 -1.06345, 30.5423 -1.0681, 30.5237 -1.07244, 30.51166 -1.07337, 30.50602 -1.07079, 30.50086 -1.06521, 30.49341 -1.06024, 30.48101 -1.05911, 30.47295 -1.06562, 30.47179 -1.06684))"
"2","2","Africa","Central Africa","burundi","Burundi","Government critics and opponents

Tutsis 

Civilians from all groups","Government

Imbonerakure Hutu militias","Warning","5,6,8","3","8","OK","current","2022-10-01","In 2015, late President Pierre Nkurunziza won a third presidential term that critics considered unconstitutional, triggering mass protests, a failed coup d'état, and deadly post-electoral violence. Most refugees have still not returned since the 2015 crisis. The ruling party has also allegedly used rhetoric suggesting the Tutsi minority pose a threat to the Hutu majority. Since the death of Nkurunziza and the succcession of current President Évariste Ndayishimiye to power, the Burundian authorities have continued to subject citizens and political opponents to human rights abuses. Burundi also has a complex history of massacres and genocides - in 1972 against Hutus and in 1993 against Tutsis.","Profile details checked","https://www.genocidewatch.com/country-pages/burundi","https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/09ea84_de839bc27dc6476fbed3ab2da58af294.pdf","https://www.genocidewatch.com/country-pages/burundi","","","base_country","0","","Polygon","EPSG:4326","Existing Ten Stages corrected GeoJSON","NAME=Burundi","Geometry retained from Ten_Stages_Map_GW_09.10_updated_historic_corrected.geojson.","e1b19ba1cec6ddb765a6b32294fe056c14dace0981e10c60e2401810112e80f0","","POLYGON ((30.5546 -2.40063, 30.52148 -2.44228, 30.50809 -2.46347, 30.47016 -2.55576, 30.462 -2.58749, 30.45765 -2.59803, 30.44804 -2.61054, 30.42417 -2.63317, 30.416 -2.64557, 30.41213 -2.67017, 30.42324 -2.68092, 30.44267 -2.68113, 30.46375 -2.6742, 30.49962 -2.65787, 30.52256 -2.6494, 30.5161 -2.66831, 30.45858 -2.72867, 30.45052 -2.7418, 30.44727 -2.7573, 30.44691 -2.78272, 30.4251 -2.81218, 30.41363 -2.8344, 30.4158 -2.85166, 30.44081 -2.88401, 30.456 -2.89827, 30.47419 -2.90323, 30.46964 -2.91419, 30.47543 -2.92215, 30.48411 -2.93072, 30.48833 -2.94316, 30.48845 -2.94354, 30.49326 -2.94127, 30.51305 -2.91398, 30.52494 -2.90416, 30.53889 -2.899, 30.547 -2.90034, 30.61196 -2.9392, 30.62519 -2.94478, 30.62953 -2.94767, 30.63211 -2.95377, 30.6349 -2.9701, 30.63759 -2.97444, 30.65092 -2.97734, 30.66136 -2.97475, 30.67134 -2.97083, 30.68369 -2.97, 30.69599 -2.97455, 30.71888 -2.98953, 30.73206 -2.99346, 30.75541 -2.99139, 30.80213 -2.97837, 30.82549 -2.97858, 30.81881 -2.9905, 30.81582 -2.99584, 30.78487 -3.03149, 30.77826 -3.04741, 30.78322 -3.06209, 30.80781 -3.08524, 30.81768 -3.09909, 30.81784 -3.10436, 30.81309 -3.11769, 30.81226 -3.12348, 30.81582 -3.13102, 30.82879 -3.14053, 30.83293 -3.14766, 30.83396 -3.16027, 30.83221 -3.17278, 30.82352 -3.19665, 30.80936 -3.21681, 30.80988 -3.22414, 30.81433 -3.24192, 30.81484 -3.24771, 30.79975 -3.27458, 30.77567 -3.29101, 30.74792 -3.29411, 30.72146 -3.28099, 30.71841 -3.29287, 30.71201 -3.30186, 30.70224 -3.30734, 30.68994 -3.30889, 30.6626 -3.31923, 30.64054 -3.33287, 30.62168 -3.35044, 30.60328 -3.37256, 30.61025 -3.37636, 30.64043 -3.39282, 30.63914 -3.41948, 30.61289 -3.4449, 30.56597 -3.46671, 30.55295 -3.48222, 30.54499 -3.48914, 30.53811 -3.49162, 30.5115 -3.49772, 30.50995 -3.5002, 30.50825 -3.50888, 30.50716 -3.51105, 30.48804 -3.5126, 30.48752 -3.51074, 30.48556 -3.51053, 30.46892 -3.51301, 30.46634 -3.51612, 30.46262 -3.5279, 30.46014 -3.53193, 30.43228 -3.55188, 30.42686 -3.56386, 30.42923 -3.58391, 30.42887 -3.60221, 30.42138 -3.62081, 30.38014 -3.68561, 30.37311 -3.7036, 30.37307 -3.70434, 30.37198 -3.72292, 30.37621 -3.73977, 30.3819 -3.75517, 30.385 -3.77078, 30.38159 -3.78835, 30.33699 -3.77377, 30.31172 -3.7899, 30.27327 -3.85625, 30.22077 -3.90999, 30.20878 -3.93046, 30.19142 -4.00249, 30.17585 -4.03999, 30.17323 -4.04632, 30.14977 -4.08683, 30.11959 -4.12352, 30.05148 -4.18016, 30.04114 -4.19504, 30.01561 -4.25602, 30.00301 -4.27193, 29.98078 -4.28444, 29.97066 -4.29261, 29.93634 -4.31204, 29.90048 -4.34563, 29.84736 -4.37053, 29.83857 -4.37353, 29.82183 -4.37074, 29.81098 -4.36526, 29.80033 -4.36392, 29.7841 -4.37384, 29.7823 -4.37735, 29.78018 -4.39368, 29.77501 -4.40226, 29.75796 -4.41022, 29.75165 -4.41611, 29.74793 -4.43027, 29.74741 -4.44319, 29.74436 -4.45446, 29.73284 -4.46334, 29.72829 -4.46159, 29.68747 -4.45838, 29.63827 -4.44681, 29.40418 -4.4498, 29.37276 -4.20817, 29.36722 -4.18905, 29.33948 -4.09324, 29.27773 -3.98895, 29.2398 -3.94803, 29.22455 -3.92653, 29.21504 -3.89986, 29.20657 -3.78194, 29.21712 -3.70927, 29.22326 -3.66701, 29.22517 -3.58857, 29.20667 -3.33452, 29.20874 -3.30528, 29.21308 -3.29194, 29.23612 -3.2707, 29.24088 -3.26631, 29.22383 -3.25267, 29.2169 -3.23313, 29.21411 -3.16647, 29.21752 -3.14622, 29.22502 -3.12937, 29.23778 -3.12224, 29.24233 -3.11077, 29.24154 -3.10419, 29.23463 -3.04658, 29.22538 -3.0318, 29.21153 -3.02116, 29.19448 -3.01465, 29.17598 -3.01248, 29.15675 -3.00483, 29.14817 -2.98695, 29.14425 -2.96628, 29.13841 -2.95036, 29.12337 -2.94023, 29.10508 -2.93414, 29.08978 -2.92607, 29.08327 -2.91005, 29.08172 -2.89393, 29.07758 -2.88401, 29.0627 -2.8622, 29.0535 -2.83543, 29.04906 -2.82747, 29.03407 -2.82086, 29.01314 -2.8189, 28.9949 -2.81363, 28.98689 -2.79678, 28.9888 -2.77549, 28.99552 -2.75844, 29.00823 -2.74748, 29.02859 -2.7449, 29.01537 -2.72071, 29.03257 -2.62067, 29.05526 -2.59844, 29.11345 -2.59462, 29.12973 -2.597, 29.19045 -2.62346, 29.21277 -2.63028, 29.25499 -2.63555, 29.27612 -2.64061, 29.29442 -2.65105, 29.30661 -2.66015, 29.30734 -2.6648, 29.30605 -2.67658, 29.30948 -2.69013, 29.30971 -2.69105, 29.33142 -2.71141, 29.33752 -2.72381, 29.33535 -2.73518, 29.3215 -2.75213, 29.31809 -2.76257, 29.32036 -2.77414, 29.32966 -2.79492, 29.33085 -2.80742, 29.33969 -2.82644, 29.36428 -2.82417, 29.40743 -2.80546, 29.42537 -2.80339, 29.44467 -2.80699, 29.48087 -2.81373, 29.50412 -2.82685, 29.52314 -2.82045, 29.54184 -2.80856, 29.56376 -2.80567, 29.57409 -2.80608, 29.58205 -2.80298, 29.58949 -2.79843, 29.61926 -2.78768, 29.62639 -2.7881, 29.63709 -2.79163, 29.67868 -2.80536, 29.69755 -2.80825, 29.71992 -2.80546, 29.72964 -2.79957, 29.73398 -2.79027, 29.73729 -2.76929, 29.74473 -2.75999, 29.7562 -2.75988, 29.77852 -2.7666, 29.80338 -2.76732, 29.82358 -2.7635, 29.8424 -2.75244, 29.86286 -2.73167, 29.87619 -2.71358, 29.88839 -2.69291, 29.8979 -2.6711, 29.90327 -2.64909, 29.90373 -2.63795, 29.90792 -2.5354, 29.92957 -2.45985, 29.92239 -2.38295, 29.9289 -2.33179, 29.9288 -2.32249, 29.93169 -2.31691, 29.94192 -2.3166, 29.94993 -2.32115, 29.95678 -2.32704, 29.95852 -2.32853, 29.97613 -2.34368, 29.98389 -2.34482, 29.99231 -2.34399, 30.00192 -2.3443, 30.01334 -2.34833, 30.02554 -2.35774, 30.05654 -2.39443, 30.07298 -2.40879, 30.09385 -2.42264, 30.1168 -2.43153, 30.13912 -2.43081, 30.15617 -2.41902, 30.20134 -2.36239, 30.20341 -2.35536, 30.20392 -2.34595, 30.20749 -2.33924, 30.21912 -2.34037, 30.25033 -2.35557, 30.26273 -2.35836, 30.27885 -2.35763, 30.29797 -2.35371, 30.31678 -2.34761, 30.33115 -2.34027, 30.34402 -2.32838, 30.34861 -2.32235, 30.35275 -2.31691, 30.36252 -2.30782, 30.37859 -2.30306, 30.38345 -2.30554, 30.41507 -2.31309, 30.41848 -2.31185, 30.42324 -2.31733, 30.42841 -2.33138, 30.43414 -2.33924, 30.48845 -2.38378, 30.52173 -2.39939, 30.5546 -2.40063))"
