sort_order;draw_order;region;subregion;record_id;country;targeted_groups;perpetrators;alert_status;stages;active_stage_count;highest_stage;stage_input_check;case_type;latest_report_date;notes;notes_review_status;profile_url;latest_report_url;notes_source_url;marker_longitude;marker_latitude;geometry_role;geometry_priority;geometry_overlay_on;geometry_type;crs;geometry_source;geometry_source_feature;geometry_note;geometry_sha256;validation_issue;geometry_wkt
1;1;Africa;Central Africa;uganda;Uganda;"Political Opposition

Civilians 

Women and Children

LGBTQ+ People";"President Yoweri Museveni

Uganda People's Defense Force 

Local Defense Units (LDUs)";Warning;6;1;6;OK;current;2026-01-01;Ugandan President Yoweri Museveni has ruled Uganda since 1986. In January 2026, the country held elections largely considered to be manipulated. Repression by the Ugandan police and security forces continue to target minority ethnic groups and political opponents, including former presidential candidate Bobi Wine. Under the 2023 Anti-Homosexuality Act, LGBTQ+ individuals face heightened violence from both the police and members of the public.;Profile details checked;https://www.genocidewatch.com/country-pages/uganda;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/b82de0_2b8febd8433e47c8b92d6b0590e49484.pdf;https://www.genocidewatch.com/country-pages/uganda;;;base_country;0;;Polygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=Uganda;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;fab2338e0e7ecd21497a740f8736a5b4fa5d7cf4ffba020e26d6916172b15d91;;POLYGON ((30.47179 -1.06684, 30.35275 -1.06076, 30.14718 -1.34508, 29.8979 -1.46962, 29.83609 -1.32948, 29.57792 -1.38839, 29.556 -0.91948, 29.71181 0.09958, 29.94048 0.49832, 29.92828 0.78502, 30.14512 0.90315, 30.23886 1.136, 30.47827 1.23863, 30.68172 1.50035, 31.02584 1.77824, 31.24283 2.05117, 31.17756 2.30291, 30.87179 2.33206, 30.70767 2.46228, 30.85484 2.89321, 30.74508 3.0363, 30.91003 3.39341, 30.83954 3.4902, 31.14149 3.78512, 31.50545 3.65986, 31.78098 3.81581, 31.94366 3.59125, 32.17455 3.5209, 32.3718 3.73107, 32.75643 3.76902, 33.01724 3.87718, 33.19542 3.75706, 33.53261 3.77429, 33.97708 4.21969, 34.16518 3.77083, 34.43969 3.66774, 34.38398 3.38835, 34.57466 2.94613, 34.73011 2.85285, 34.92358 2.47732, 34.97867 1.67595, 34.77899 1.38855, 34.79791 1.23192, 34.50748 1.10252, 34.38801 0.81582, 34.14957 0.60363, 34.08798 0.36737, 33.89357 0.10981, 33.95351 -0.15436, 33.90421 -1.00257, 30.82838 -1.00257, 30.47179 -1.06684))
2;2;Africa;Central Africa;burundi;Burundi;"Government critics and opponents

Tutsis 

Civilians from all groups";"Government

Imbonerakure Hutu militias";Warning;5,6,8;3;8;OK;current;2022-10-01;In 2015, late President Pierre Nkurunziza won a third presidential term that critics considered unconstitutional, triggering mass protests, a failed coup d'état, and deadly post-electoral violence. Most refugees have still not returned since the 2015 crisis. The ruling party has also allegedly used rhetoric suggesting the Tutsi minority pose a threat to the Hutu majority. Since the death of Nkurunziza and the succcession of current President Évariste Ndayishimiye to power, the Burundian authorities have continued to subject citizens and political opponents to human rights abuses. Burundi also has a complex history of massacres and genocides - in 1972 against Hutus and in 1993 against Tutsis.;Profile details checked;https://www.genocidewatch.com/country-pages/burundi;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/09ea84_de839bc27dc6476fbed3ab2da58af294.pdf;https://www.genocidewatch.com/country-pages/burundi;;;base_country;0;;Polygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=Burundi;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;e1b19ba1cec6ddb765a6b32294fe056c14dace0981e10c60e2401810112e80f0;;POLYGON ((30.5546 -2.40063, 30.4158 -2.85166, 30.82549 -2.97858, 30.79975 -3.27458, 30.46892 -3.51301, 30.14977 -4.08683, 29.73284 -4.46334, 29.40418 -4.4498, 29.33948 -4.09324, 29.21504 -3.89986, 29.23463 -3.04658, 29.01537 -2.72071, 29.12973 -2.597, 29.33969 -2.82644, 29.69755 -2.80825, 29.90327 -2.64909, 29.93169 -2.31691, 30.13912 -2.43081, 30.37859 -2.30306, 30.5546 -2.40063))
3;3;Africa;Central Africa;rwanda;Rwanda;"Government critics,
Tutsis";"RPF Government

Hutu extremists and genocide deniers in Rwanda and the diaspora";Watch;3,6,10;3;10;OK;historical;2025-04-14;"Although Rwanda has undergone an overall successful peacebuilding process since the 1994 genocide of the Tutsi minority, there are still signs of continued discrimination, polarization and denial between the Tutsi and the Hutu majority. Survivors of the genocide, including victims of sexual violence, also remain traumatized. Genocide denial remains a problem at home and abroad.

However, the goverment uses claims it is tackling denialism to severely repress its critics and freedom of expression and has even outlawed references to ethnic difference. These limits on free speech are hiding ethnic tensions that could escalate into renewed violence.";Profile details checked;https://www.genocidewatch.com/country-pages/rwanda;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/929b9e_0bfc3270438c423db31ffed0e291bb67.pdf;https://www.genocidewatch.com/country-pages/rwanda;;;base_country;0;;Polygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=Rwanda;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;656f745dfe4ecbad43f1196544cbc83ee63e3523cc9c329472a8a5338a067932;;POLYGON ((29.01537 -2.72071, 28.85884 -2.4182, 29.15055 -2.15041, 29.14931 -1.79932, 29.3585 -1.50993, 29.57792 -1.38839, 29.83609 -1.32948, 29.8979 -1.46962, 30.14718 -1.34508, 30.35275 -1.06076, 30.47179 -1.06684, 30.55532 -1.31842, 30.83102 -1.59417, 30.79696 -1.92934, 30.88781 -2.08251, 30.83438 -2.34533, 30.5546 -2.40063, 30.37859 -2.30306, 30.13912 -2.43081, 29.93169 -2.31691, 29.90327 -2.64909, 29.69755 -2.80825, 29.33969 -2.82644, 29.12973 -2.597, 29.01537 -2.72071))
4;4;Africa;Central Africa;dem-rep-congo;Dem. Rep. Congo;"Congolese civilians

Inhabitants of western regions of the DRC- mainly North Kivu, South Kivu, and Goma";"March 23 Movement (M23)

Democratic Forces for the Liberation of Rwanda (FDLR)

Rwandan and Congolese military forces";Emergency;7,8,9;3;9;OK;current;2025-02-01;The First Congo War began two years after the 1994 Genocide Against the Tutsi in Rwanda, when Hutu extremists, who fled into the Democratic Republic of the Congo, formed anti-Tutsi militias. Congolese Tutsi militias, along with Rwandan troops, organized against the Hutu militias and invaded the DRC. Violence between Rwanda and the DRC reignited in 1998 with the start of the Second Congo War. For the last two decades, conflict has continued in the country – exacerbated by international demand for rare minerals – between the Tutsi-led March 23 Movement (M23), the Hutu-led Democratic Forces for the Liberation of Rwanda (FDLR), and other militias supported by regional powers. M23 resurfaced in 2022 and captured the citiesof Goma, Bukavu, and Uvira in 2025, killing upwards of 8,500 people and displacing hundreds of thousands. It is estimated that six million people have died and seven million have been displaced since 1996.;Profile details checked;https://www.genocidewatch.com/country-pages/democratic-republic-of-the-congo;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/2f3638_bfaafb3a2f6946a8aaeb571dd3aecf6e.pdf;https://www.genocidewatch.com/country-pages/democratic-republic-of-the-congo;;;base_country;0;;MultiPolygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=Dem. Rep. Congo;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;ecb3777700911da308a5f02734daa42626eea596d55c7f63a74cdce175f7dac2;;MULTIPOLYGON (((18.62639 3.47687, 18.6453 3.98245, 18.53709 4.30607, 18.72106 4.37736, 19.08331 4.90934, 19.40898 5.13039, 19.71955 5.13597, 20.33894 4.77191, 20.60311 4.40973, 20.87152 4.45337, 21.21093 4.29157, 21.72294 4.29514, 22.42264 4.13479, 22.54615 4.23718, 22.89837 4.82358, 23.38837 4.58727, 23.56655 4.72444, 23.94834 4.81769, 24.48722 5.1008, 24.78942 4.91986, 25.30763 5.03228, 25.36365 5.31056, 25.58126 5.37492, 25.8261 5.1947, 26.12996 5.25888, 26.46265 5.05964, 26.86707 5.03755, 27.11636 5.2003, 27.4413 5.07073, 27.76686 4.73545, 27.77244 4.59582, 28.01403 4.55003, 28.04974 4.41914, 28.40414 4.27783, 28.75543 4.55399, 29.1735 4.348, 29.30393 4.38715, 29.44924 4.65706, 29.79671 4.55603, 29.7762 4.40562, 30.20589 3.95038, 30.52525 3.86754, 30.54302 3.61291, 30.74694 3.67487, 30.83954 3.4902, 30.91003 3.39341, 30.74508 3.0363, 30.85484 2.89321, 30.70767 2.46228, 30.87179 2.33206, 31.17756 2.30291, 31.24283 2.05117, 31.02584 1.77824, 30.68172 1.50035, 30.47827 1.23863, 30.23886 1.136, 30.14512 0.90315, 29.92828 0.78502, 29.94048 0.49832, 29.71181 0.09958, 29.556 -0.91948, 29.57792 -1.38839, 29.3585 -1.50993, 29.14931 -1.79932, 29.15055 -2.15041, 28.85884 -2.4182, 29.01537 -2.72071, 29.23463 -3.04658, 29.21504 -3.89986, 29.33948 -4.09324, 29.40418 -4.4498, 29.32103 -4.83634, 29.59352 -5.62033, 29.47611 -6.00211, 29.52552 -6.2731, 29.73863 -6.65241, 30.09086 -6.89002, 30.3696 -7.31025, 30.44163 -7.59633, 30.75211 -8.19412, 28.91527 -8.47287, 28.8931 -8.76577, 28.59906 -9.09639, 28.3723 -9.23509, 28.51596 -9.37834, 28.67807 -9.80384, 28.62386 -9.95102, 28.63492 -10.51946, 28.43959 -11.34825, 28.35701 -11.44695, 28.50785 -11.87276, 28.94467 -12.20608, 29.03035 -12.37619, 29.49968 -12.45309, 29.47425 -12.24266, 29.79961 -12.15946, 29.79764 -13.42424, 29.62608 -13.42983, 29.5744 -13.22539, 29.16895 -13.43386, 28.99397 -13.39593, 28.90343 -13.1623, 28.33975 -12.45051, 27.63819 -12.29362, 27.42073 -11.92196, 27.23418 -11.8091, 27.18013 -11.56963, 27.01027 -11.60983, 26.96733 -11.87039, 26.69706 -12.01746, 26.41459 -11.91183, 25.99405 -11.9048, 25.35197 -11.64611, 25.2788 -11.19994, 24.71253 -11.32603, 24.4465 -11.46359, 24.28547 -11.38122, 24.3818 -11.12056, 24.12424 -11.04325, 23.96746 -10.87231, 23.83372 -11.02847, 23.49482 -10.96429, 23.01434 -11.10247, 22.53757 -11.03715, 22.23764 -11.24954, 22.1655 -10.85236, 22.30968 -10.76978, 22.3134 -10.36856, 22.15992 -9.93149, 21.8541 -9.61781, 21.85988 -8.84638, 21.93595 -8.41303, 21.7585 -8.01512, 21.8541 -7.586, 21.78495 -7.28338, 20.52054 -7.28638, 20.61149 -6.91596, 20.2943 -7.00195, 19.52184 -7.00195, 19.51315 -7.47944, 19.35564 -7.57411, 19.35554 -8.00199, 18.1766 -7.9992, 17.54428 -8.08478, 17.0825 -7.34229, 16.9961 -7.29795, 16.92696 -6.88857, 16.7681 -6.70832, 16.72676 -6.18918, 16.59736 -5.9247, 16.31573 -5.85463, 14.70373 -5.8814, 13.18385 -5.85646, 12.82244 -5.82977, 12.4495 -6.05193, 12.21054 -5.76344, 12.50898 -5.72626, 12.53069 -5.16268, 12.44439 -5.05509, 12.8332 -4.72266, 13.0737 -4.63532, 13.07153 -4.60163, 13.11236 -4.57693, 13.1724 -4.67615, 13.274 -4.75583, 13.33457 -4.77754, 13.39265 -4.88533, 13.68059 -4.72472, 13.72178 -4.56101, 13.71496 -4.45301, 13.72653 -4.4467, 13.78999 -4.42459, 13.87629 -4.49166, 13.95494 -4.49187, 14.02109 -4.41539, 14.36856 -4.27845, 14.46974 -4.42934, 14.41259 -4.5145, 14.34996 -4.5669, 14.4069 -4.67604, 14.4007 -4.88626, 14.51987 -4.84131, 14.56214 -4.85588, 14.63449 -4.90363, 14.70218 -4.88957, 15.09792 -4.49993, 15.20396 -4.33901, 15.49035 -4.1752, 15.52115 -4.0768, 15.56683 -4.03805, 15.8 -3.97883, 15.88299 -3.94534, 16.11553 -3.54423, 16.22746 -3.28988, 16.17703 -2.88246, 16.2256 -2.63524, 16.19232 -2.39515, 16.18736 -2.20457, 16.6231 -1.69917, 16.83973 -1.26251, 17.02866 -1.09445, 17.29768 -1.02107, 17.74954 -0.52343, 17.71626 -0.24624, 17.75709 -0.00946, 17.93992 0.36127, 17.86664 1.01663, 18.07138 1.55146, 18.06611 1.85898, 18.08172 1.94241, 18.07242 2.16002, 18.24615 2.51892, 18.39322 2.71369, 18.52841 3.06478, 18.61305 3.12818, 18.64241 3.32383, 18.62639 3.47687)), ((12.99459 -5.86824, 12.80737 -5.95397, 12.82816 -5.87179, 12.99459 -5.86824)))
5;5;Africa;Central Africa;republic-of-the-congo-congo-brazzaville;Republic of the Congo / Congo-Brazzaville;"Pool region residents

Baka/Bayaka ""Pygmies""

Government critics";"Government

State security forces";Warning;6,8;2;8;OK;current;;"For almost four decades, President Denis Sassou Nguesso has maintained power in Congo-Brazaville through undemocratic means. He briefly lost power in the country's first multi-party elections in 1992, but he regained power in 1997 following a deadly civil war. After attacks occured during the 2016 elections, President Nguesso blamed an former militia from the civil war, the ""Ninjas."" His government reacted by launching a war in the Pool region, where Ninja fighters were based. It targeted civilians who had no relations with the Ninjas and used scorched-earth tactics by destroying entire villages. The war triggered a major humanitarian crisis. Additionally, Baka and Bayaka ""Pygmies,"" who are indigenous hunter-gatherer groups, face severe marginalization and persecution. Notably, non-consensual international conservationist efforts have led in part to the destruction of their culture and livelihoods, with forest rangers abusing them and preventing them from using their lands.";Profile details checked;https://www.genocidewatch.com/de/country-pages/republic-of-the-congo-%28congo-brazzaville%29;;https://www.genocidewatch.com/de/country-pages/republic-of-the-congo-%28congo-brazzaville%29;;;base_country;0;;Polygon;EPSG:4326;Natural Earth v5.1.1 — ne_50m_admin_0_countries;NAME=Congo;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;7bd0bf5ac37bb6906d6d7ef17bad11c8674ab6733a8fba2b5d585685fb0c0d64;;POLYGON ((11.130176 -3.916309, 11.288281 -3.641113, 11.504297 -3.520313, 11.849121 -3.69668, 11.93418 -3.318555, 11.689063 -3.126953, 11.760156 -2.983105, 11.537793 -2.836719, 11.605469 -2.342578, 12.064453 -2.412598, 12.446387 -2.32998, 12.432129 -1.928906, 12.59043 -1.826855, 12.793555 -1.931836, 12.991992 -2.313379, 13.464941 -2.39541, 13.733789 -2.138477, 13.886914 -2.46543, 14.087402 -2.466895, 14.162891 -2.217578, 14.383984 -1.890039, 14.455566 -1.413184, 14.410645 -0.97207, 14.480566 -0.618359, 14.069434 -0.270117, 13.860059 -0.20332, 13.88457 0.19082, 14.0875 0.536572, 14.324219 0.624219, 14.434473 0.811475, 14.180859 1.370215, 13.851367 1.41875, 13.274121 1.241016, 13.162695 1.648096, 13.293555 2.161572, 14.484082 2.154736, 14.578906 2.199121, 14.669141 2.13208, 14.713281 2.117139, 14.72832 2.122412, 14.762891 2.075195, 14.875 2.080469, 14.892773 2.069336, 14.902441 2.012305, 15.006445 2.01377, 15.099609 2.002344, 15.160059 2.035596, 15.203516 2.024463, 15.282422 1.981738, 15.33877 1.944727, 15.600293 1.950391, 15.741602 1.91499, 15.881641 1.816602, 16.059375 1.676221, 16.136133 1.724219, 16.069629 2.02168, 16.080078 2.106787, 16.176563 2.204785, 16.183398 2.270068, 16.45957 2.896533, 16.496289 3.208838, 16.57041 3.463086, 16.67334 3.535205, 17.002539 3.556689, 17.224707 3.598437, 17.437988 3.684619, 17.491602 3.687305, 17.537695 3.661621, 17.880371 3.553857, 18.111328 3.551074, 18.160938 3.499805, 18.318164 3.580811, 18.474414 3.622998, 18.553809 3.510205, 18.610352 3.478418, 18.622168 3.304053, 18.490918 2.924414, 18.211621 2.414941, 18.072168 2.013281, 18.057813 1.534863, 17.902441 1.118066, 17.887695 0.234131, 17.724121 -0.277539, 17.752832 -0.549023, 17.278809 -0.999609, 16.879883 -1.225879, 16.540723 -1.840137, 16.215332 -2.177832, 16.217383 -3.030273, 16.146777 -3.46416, 15.872461 -3.934277, 15.600098 -4.030957, 15.10625 -4.461035, 14.70791 -4.881738, 14.410742 -4.83125, 14.358301 -4.299414, 13.940918 -4.484668, 13.71709 -4.454492, 13.685352 -4.688672, 13.414941 -4.837402, 13.219629 -4.705859, 13.136621 -4.604297, 13.072754 -4.634766, 12.971387 -4.551758, 12.881055 -4.445117, 12.501465 -4.5875, 12.38457 -4.619141, 12.204297 -4.778613, 12.018359 -5.004297, 11.777539 -4.56582, 11.130176 -3.916309))
6;6;Africa;Central Africa;central-african-rep;Central African Rep.;"Muslims

Fulani (Mbororo) Muslims

Christians

Civilians in mining areas

Women and girls";"Christian Anti-Balaka militias
The Wagner Group
Séléka rebel factions
Coalition des Patriotes pour le Changement (CPC) and its affiliates
CAR Government, its security forces and foreign mercenaries allies";Emergency;5,6,8,9;4;9;OK;current;2022-12-01;"After years of marginalization, the predominantly Muslim Séléka rebels seized power in 2013, sparking the rise of anti-Balaka militias claiming to defend Christian communities. Both sides have committed widespread human rights abuses; however, Muslim civilians have been disproportionately targeted, with an estimated 80% driven from the country. Within the Muslim population, Fulani (Mbororo) Muslims have faced particular targeting, often viewed as “foreigners” and insurgents.

Since the December 2020 elections, former rivals from the Séléka and anti-Balaka factions have formed unlikely alliances under coalitions such as the Coalition des Patriotes pour le Changement (CPC) to oppose the current government. These armed groups, along with Russian Wagner mercenaries supporting the government, have been implicated in massacres, sexual violence, and other crimes against humanity.";Profile details checked;https://www.genocidewatch.com/country-pages/central-african-republic;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/1fc0cd_79c57cf637134528a23a5bec64703f7f.pdf;https://www.genocidewatch.com/country-pages/central-african-republic;;;base_country;0;;Polygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=Central African Rep.;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;978bfdd4dc711ed942ab693561eb8b4c47ae73cb2d0dae3e264d712e7b35d841;;POLYGON ((22.86106 10.91915, 23.00555 10.68682, 23.29122 10.43973, 23.62401 9.90777, 23.67404 9.69034, 23.63218 9.27757, 23.47426 9.17068, 23.56014 8.99645, 23.48232 8.78339, 24.17033 8.68933, 24.24372 8.57018, 24.13137 8.34306, 24.83211 8.16573, 25.27942 7.65948, 25.16521 7.5799, 25.36003 7.33557, 26.02609 6.99668, 26.08097 6.84235, 26.37801 6.65329, 26.28964 6.38721, 26.48105 6.10495, 27.1238 5.76874, 27.26074 5.55026, 27.30131 5.20519, 27.4413 5.07073, 27.11636 5.2003, 26.86707 5.03755, 26.46265 5.05964, 26.12996 5.25888, 25.8261 5.1947, 25.58126 5.37492, 25.36365 5.31056, 25.30763 5.03228, 24.78942 4.91986, 24.48722 5.1008, 23.94834 4.81769, 23.56655 4.72444, 23.38837 4.58727, 22.89837 4.82358, 22.54615 4.23718, 22.42264 4.13479, 21.72294 4.29514, 21.21093 4.29157, 20.87152 4.45337, 20.60311 4.40973, 20.33894 4.77191, 19.71955 5.13597, 19.40898 5.13039, 19.08331 4.90934, 18.72106 4.37736, 18.53709 4.30607, 18.6453 3.98245, 18.62639 3.47687, 18.58246 3.47739, 18.47208 3.63205, 18.15985 3.48031, 18.11644 3.55201, 17.84215 3.54015, 17.55048 3.64815, 17.45891 3.70828, 16.96861 3.53348, 16.68635 3.54221, 16.63943 3.5286, 16.5677 3.46439, 16.44833 2.91347, 16.47913 2.83631, 16.19666 2.23645, 16.09031 2.51049, 16.09238 2.86329, 15.78563 3.10798, 15.1713 3.75897, 15.02599 4.02609, 15.00056 4.40319, 14.71727 4.62202, 14.59728 5.41148, 14.58477 5.92341, 14.3977 6.01917, 14.71903 6.25786, 14.93245 6.71029, 15.04221 6.79078, 15.22391 7.24752, 15.48105 7.52326, 15.7939 7.458, 16.37081 7.6725, 16.54868 7.87001, 16.76862 7.55024, 17.1163 7.68687, 17.25086 7.82283, 17.67978 7.9852, 18.58928 8.04788, 19.12413 8.67508, 18.86968 8.86411, 19.10057 9.01526, 19.88946 9.04637, 20.1096 9.15117, 20.43517 9.13813, 20.54183 9.32163, 20.82615 9.41808, 21.01735 9.74359, 21.3395 9.95991, 21.75105 10.41182, 21.72263 10.63672, 22.17635 10.81621, 22.46047 11.00083, 22.86106 10.91915))
7;7;Africa;Central Africa;south-sudan;South Sudan;Civilians (especially ethnic Dinka and Nuer), women and girls, children (including child soldiers and sexual slavery victims);South Sudan People’s Defense Forces (SSPDF), Sudan People’s Liberation Army-In Opposition (SPLA-IO), ethnic Dinka and Nuer militias;Emergency;9;1;9;OK;current;2024-07-14;Since South Sudan's civil war began in 2013, Dinka government forces and Nuer militias have tortured, raped, and killed hundreds of thousands civilians based on ethnicity. Conflict in the country has resulted in 2.4 million refugees and 2.3 million internally displaced. Today, an estimated 9.4 million people require humanitarian assisstance and 7.1 million civilians face acute food insecurity. Growing insecurity due to the ongoing civil war has resulted in a steady increase in mass rape and gender-based violence. Renewed violence threatens the country's fragile peace deal.;Profile details checked;https://www.genocidewatch.com/country-pages/south-sudan;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/d84bd5_54a28ac4ae614011a5e8579c40bfa992.pdf;https://www.genocidewatch.com/country-pages/south-sudan;;;base_country;0;;Polygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=South Sudan;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;20b23182b0196ec3021388ab209930da0389a86d0a632d253d65cbd28efdd0bb;;POLYGON ((35.92084 4.61933, 35.61064 4.62001, 35.57084 4.90431, 35.4116 5.03038, 34.66628 4.76498, 34.38119 4.62016, 33.97708 4.21969, 33.53261 3.77429, 33.19542 3.75706, 33.01724 3.87718, 32.75643 3.76902, 32.3718 3.73107, 32.17455 3.5209, 31.94366 3.59125, 31.78098 3.81581, 31.50545 3.65986, 31.14149 3.78512, 30.83954 3.4902, 30.74694 3.67487, 30.54302 3.61291, 30.52525 3.86754, 30.20589 3.95038, 29.7762 4.40562, 29.79671 4.55603, 29.44924 4.65706, 29.30393 4.38715, 29.1735 4.348, 28.75543 4.55399, 28.40414 4.27783, 28.04974 4.41914, 28.01403 4.55003, 27.77244 4.59582, 27.76686 4.73545, 27.4413 5.07073, 27.30131 5.20519, 27.26074 5.55026, 27.1238 5.76874, 26.48105 6.10495, 26.28964 6.38721, 26.37801 6.65329, 26.08097 6.84235, 26.02609 6.99668, 25.36003 7.33557, 25.16521 7.5799, 25.27942 7.65948, 24.83211 8.16573, 24.13137 8.34306, 24.24372 8.57018, 24.17033 8.68933, 24.55838 8.88675, 24.68018 9.37336, 24.78524 9.49751, 24.79268 9.79837, 24.97628 9.96735, 25.08408 10.29322, 25.84305 10.41781, 25.90093 10.19106, 26.17947 9.95898, 26.55686 9.52045, 26.69432 9.47694, 27.08039 9.60683, 27.89507 9.59541, 28.04511 9.33141, 28.84384 9.32454, 29.00947 9.60324, 29.48309 9.76168, 29.61543 10.05815, 30.01298 10.27049, 30.48458 9.97203, 30.74926 9.73576, 31.23482 9.79232, 31.66482 10.21424, 31.94289 10.65555, 32.41407 11.05085, 32.34524 11.70911, 32.08221 11.99981, 32.74666 12.00273, 32.73178 12.21615, 33.20922 12.21037, 33.08292 11.58457, 33.18209 10.84324, 33.9021 10.19204, 33.96912 9.83834, 33.90086 9.45529, 34.0707 9.45459, 34.11185 8.62655, 33.97077 8.44538, 33.69554 8.37288, 33.6001 8.46395, 33.17408 8.40448, 33.20829 8.25368, 32.9898 7.91724, 33.05129 7.80113, 33.71606 7.65716, 34.00653 7.40994, 34.03113 7.25537, 34.29758 6.96857, 34.50366 6.89002, 34.73352 6.63761, 34.98436 5.84101, 35.32077 5.34872, 35.43022 5.42722, 35.80911 5.30911, 35.78451 4.76418, 35.92084 4.61933))
8;8;Africa;Central Africa;sudan;Sudan;Masalit and other non-Arab ethnic groups, civilians, women and girls in Darfur and Kordofan regions;Rapid Support Forces (RSF), Sudanese Armed Forces (SAF);Emergency;7,8,9;3;9;OK;current;2026-07-01;Ethnic tensions between Arab and non-Arab African tribes have long existed in Sudan, and genocide against non-Arab Sudanese has been ongoing since 1983. The RSF and Arab militias are attacking villages and IDP camps, killing and displacing primarily non-Arab civilians. Genocidal violence has continued despite the ongoing peace process between the Sudanese government and non-Arab rebel groups.;Profile details checked;https://www.genocidewatch.com/country-pages/sudan;https://d0dbb2cb-698c-4513-aa47-eba3a335e06f.filesusr.com/ugd/c55129_9922895225e6415182df20d19d247f35.pdf;https://www.genocidewatch.com/country-pages/sudan;;;base_country;0;;MultiPolygon;EPSG:4326;Existing Ten Stages corrected GeoJSON;NAME=Sudan;Topology-simplified embedded fallback used only when the live GitHub CSV cannot be loaded.;c2ad9c661c517cd1bc0bf881aabe60c1ae8ef7287096a69ea809373c3cd6ec40;;MULTIPOLYGON (((22.86106 10.91915, 22.95646 11.2088, 22.91481 11.3961, 22.62811 11.50984, 22.53705 11.68089, 22.6124 12.0728, 22.37283 12.46312, 22.44569 12.61107, 22.20488 12.74336, 21.93595 12.63954, 21.80945 12.79366, 21.93513 13.05915, 22.26761 13.33456, 22.07372 13.77136, 22.24353 13.97543, 22.53147 14.12263, 22.36352 14.54353, 22.66635 14.68174, 22.7389 14.97981, 22.96566 15.2239, 22.92566 15.56393, 23.09464 15.70426, 23.5927 15.74901, 23.98441 15.72116, 23.98131 19.49612, 23.98131 19.99542, 24.98052 20.00206, 24.98124 21.99535, 31.24841 21.99437, 31.40406 22.22376, 31.43548 21.99535, 33.18114 21.99541, 33.56088 21.70912, 33.99912 21.76735, 34.08418 21.99545, 36.88364 21.99571, 36.88787 21.65013, 37.11362 21.27806, 37.08668 21.05711, 37.22804 20.56501, 37.17514 20.34919, 37.23829 19.65526, 37.33351 19.15965, 37.55104 18.70995, 37.67472 18.74095, 38.12186 18.4133, 38.07612 18.34812, 38.54282 18.11839, 38.60157 18.00483, 38.20969 17.52229, 38.01538 17.53996, 37.50679 17.31848, 37.40343 17.02992, 37.00046 17.0726, 36.98496 16.7657, 36.87726 16.52731, 36.94403 16.25286, 36.67097 15.72312, 36.62787 15.44562, 36.42365 15.11151, 36.52638 14.26352, 36.3821 13.57103, 36.23358 13.36164, 36.09943 12.69566, 35.72839 12.67437, 35.61687 12.57515, 35.21556 11.89659, 35.04823 11.77138, 35.07314 11.54896, 34.94715 11.27487, 34.95066 10.86918, 34.83852 10.72914, 34.58707 10.87929, 34.27949 10.56551, 34.32486 10.26865, 34.09821 9.67972, 34.0707 9.45459, 33.90086 9.45529, 33.96912 9.83834, 33.9021 10.19204, 33.18209 10.84324, 33.08292 11.58457, 33.20922 12.21037, 32.73178 12.21615, 32.74666 12.00273, 32.08221 11.99981, 32.34524 11.70911, 32.41407 11.05085, 31.94289 10.65555, 31.66482 10.21424, 31.23482 9.79232, 30.74926 9.73576, 30.48458 9.97203, 30.01298 10.27049, 29.61543 10.05815, 29.48309 9.76168, 29.00947 9.60324, 28.84384 9.32454, 28.04511 9.33141, 27.89507 9.59541, 27.08039 9.60683, 26.69432 9.47694, 26.55686 9.52045, 26.17947 9.95898, 25.90093 10.19106, 25.84305 10.41781, 25.08408 10.29322, 24.97628 9.96735, 24.79268 9.79837, 24.78524 9.49751, 24.68018 9.37336, 24.55838 8.88675, 24.17033 8.68933, 23.48232 8.78339, 23.56014 8.99645, 23.47426 9.17068, 23.63218 9.27757, 23.67404 9.69034, 23.62401 9.90777, 23.29122 10.43973, 23.00555 10.68682, 22.86106 10.91915)), ((37.28354 20.83275, 37.27182 20.7661, 37.25082 20.83466, 37.28354 20.83275)))
